date,FGIndex,rsi,adx,standard_deviation,sma50,five_day_percentage,price
2020-12-08,76.0,68.433392,37.464945,8.044841,212.9252,0.5,238.84
2020-12-09,79.0,71.448155,38.476185,8.130606,213.8458,3.12,242.82
2020-12-10,80.0,72.568218,39.408512,8.18467,214.7144,2.01,244.4
2020-12-11,77.0,64.913884,39.471935,7.376442,215.5432,0.65,239.99
2020-12-14,76.0,61.432707,39.832723,6.732517,216.301,-0.44,237.79
2020-12-15,79.0,65.620381,40.099755,6.450427,217.1136,-0.16,242.43
2020-12-16,79.0,66.74344,40.388742,6.296075,217.9672,-0.26,243.77
2020-12-17,80.0,67.309896,40.941411,5.992157,218.7838,1.85,244.43
2020-12-18,79.0,63.265967,40.561002,5.404738,219.4668,1.83,242.13
2020-12-21,86.0,74.089807,41.88912,5.916486,220.4556,6.0,256.98
2020-12-22,81.0,64.581624,43.122372,5.852447,221.175,2.59,250.09
2020-12-23,84.0,68.588864,44.481113,6.776085,222.0878,4.92,256.45
2020-12-24,83.0,68.209936,45.742802,7.407687,222.9864,5.79,256.16
2020-12-28,83.0,70.300092,47.26354,8.126458,224.0062,1.02,259.59
2020-12-29,82.0,68.079616,48.512973,8.147569,225.0422,3.17,258.01
2020-12-30,82.0,69.039451,49.67316,8.185316,226.1174,1.17,259.45
2020-12-31,84.0,71.746107,50.987087,8.770058,227.231,2.95,263.71
2021-01-04,83.0,72.529275,52.438059,9.095636,228.4728,2.08,265.0
2021-01-05,86.0,75.844043,54.093403,9.993597,229.7834,5.01,270.93
2021-01-06,89.0,81.705262,56.134144,12.171958,231.3936,10.06,285.55
2021-01-07,89.0,83.503775,58.197286,14.361092,233.2038,10.59,291.65
2021-01-08,88.0,81.288775,59.708881,15.877424,235.0918,9.46,290.08
2021-01-11,88.0,82.48392,61.189763,17.357253,237.173,8.45,293.83
2021-01-12,88.0,84.817669,62.784278,18.92525,239.4184,5.83,302.21
2021-01-13,88.0,85.0051,64.264899,19.804067,241.6964,3.87,302.94
